a\c	mol	0	1	2	3	4	5	6	7	8	9	10	11	12
9	0	[]	[]	[]	[]	[]	6.96515716971	2.25604018041	2.66616342439	[]	[]	[]	[]	[]
9	1	[]	[]	[]	[]	[]	3.28868169487	2.9219593309	2.3745625831	[]	[]	[]	[]	[]
9	2	[]	[]	[]	[]	[]	2.63007506242	1.89827439711	2.70358931278	[]	[]	[]	[]	[]
9	3	[]	[]	[]	[]	[]	2.03799518262	-2.18657136247	3.12278010663	[]	[]	[]	[]	[]
10	0	[]	[]	[]	[]	[]	[]	2.43216588122	[]	[]	[]	[]	[]	[]
10	1	[]	[]	[]	[]	[]	[]	3.37856957335	[]	[]	[]	[]	[]	[]
10	2	[]	[]	[]	[]	[]	[]	2.72687674432	[]	[]	[]	[]	[]	[]
10	3	[]	[]	[]	[]	[]	[]	1.55182228129	[]	[]	[]	[]	[]	[]
11	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
11	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
11	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
11	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
12	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
12	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
12	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
12	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
