c\b	mol	0	1	2	3	4	5	6	7	8	9	10	11	12
9	0	[]	[]	[]	[]	[]	2.98647814775	3.13229938045	3.03823667221	[]	[]	[]	[]	[]
9	1	[]	[]	[]	[]	[]	2.79078823871	2.56214282307	2.02270902997	[]	[]	[]	[]	[]
9	2	[]	[]	[]	[]	[]	3.56889907428	3.55519330757	3.10881209158	[]	[]	[]	[]	[]
9	3	[]	[]	[]	[]	[]	3.76302151901	3.49981588999	3.1002371056	[]	[]	[]	[]	[]
10	0	[]	[]	[]	[]	[]	[]	3.12779089546	[]	[]	[]	[]	[]	[]
10	1	[]	[]	[]	[]	[]	[]	2.78577387986	[]	[]	[]	[]	[]	[]
10	2	[]	[]	[]	[]	[]	[]	4.08853577774	[]	[]	[]	[]	[]	[]
10	3	[]	[]	[]	[]	[]	[]	3.14011629652	[]	[]	[]	[]	[]	[]
11	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
11	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
11	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
11	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
12	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
12	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
12	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
12	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
