c\b	mol	0	1	2	3	4	5	6	7	8	9	10	11	12
9	0	[]	[]	[]	[]	[]	2.84349535156	3.0734687719	2.97793566835	[]	[]	[]	[]	[]
9	1	[]	[]	[]	[]	[]	2.71184778252	2.51146670509	1.828791645	[]	[]	[]	[]	[]
9	2	[]	[]	[]	[]	[]	3.18103491517	3.36390252597	3.05746032579	[]	[]	[]	[]	[]
9	3	[]	[]	[]	[]	[]	4.41226771993	4.033300821	3.08509350389	[]	[]	[]	[]	[]
10	0	[]	[]	[]	[]	[]	[]	3.07769986657	[]	[]	[]	[]	[]	[]
10	1	[]	[]	[]	[]	[]	[]	2.66510592513	[]	[]	[]	[]	[]	[]
10	2	[]	[]	[]	[]	[]	[]	4.72496316195	[]	[]	[]	[]	[]	[]
10	3	[]	[]	[]	[]	[]	[]	3.14466076738	[]	[]	[]	[]	[]	[]
11	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
11	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
11	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
11	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
12	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
12	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
12	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
12	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
