b\a	mol	0	1	2	3	4	5	6	7	8	9	10	11	12
9	0	[]	[]	[]	[]	[]	2.52514266614	1.49383741031	1.41239605391	[]	[]	[]	[]	[]
9	1	[]	[]	[]	[]	[]	2.80427852674	-0.772194875792	3.48082874977	[]	[]	[]	[]	[]
9	2	[]	[]	[]	[]	[]	-0.796098585722	1.62532128505	2.61946423485	[]	[]	[]	[]	[]
9	3	[]	[]	[]	[]	[]	-0.0699952231021	0.684618421226	1.73129304485	[]	[]	[]	[]	[]
10	0	[]	[]	[]	[]	[]	[]	-1.61717148297	[]	[]	[]	[]	[]	[]
10	1	[]	[]	[]	[]	[]	[]	3.5772444633	[]	[]	[]	[]	[]	[]
10	2	[]	[]	[]	[]	[]	[]	0.978914824169	[]	[]	[]	[]	[]	[]
10	3	[]	[]	[]	[]	[]	[]	0.746762817951	[]	[]	[]	[]	[]	[]
11	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
11	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
11	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
11	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
12	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
12	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
12	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
12	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
