b\a	mol	0	1	2	3	4	5	6	7	8	9	10	11	12
9	0	[]	[]	[]	[]	[]	4.84882253587	2.91520642907	2.02287834896	[]	[]	[]	[]	[]
9	1	[]	[]	[]	[]	[]	6.10422815468	3.78451490174	1.22473730919	[]	[]	[]	[]	[]
9	2	[]	[]	[]	[]	[]	2.26828253953	2.30052140026	2.55756857602	[]	[]	[]	[]	[]
9	3	[]	[]	[]	[]	[]	2.19103811786	-0.375456277706	2.90181835952	[]	[]	[]	[]	[]
10	0	[]	[]	[]	[]	[]	[]	2.46199875026	[]	[]	[]	[]	[]	[]
10	1	[]	[]	[]	[]	[]	[]	3.20391901445	[]	[]	[]	[]	[]	[]
10	2	[]	[]	[]	[]	[]	[]	1.82356923079	[]	[]	[]	[]	[]	[]
10	3	[]	[]	[]	[]	[]	[]	0.901877287765	[]	[]	[]	[]	[]	[]
11	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
11	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
11	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
11	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
12	0	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
12	1	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
12	2	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
12	3	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
